PT,TM,HG
12214892.6,40.6040268,-179924.71
12214892.6,40.8221477,-178819.37
12214892.6,41.0402685,-177709.74
12214892.6,41.2583893,-176596.00
12214892.6,41.4765101,-175478.32
12214892.6,41.6946309,-174356.88
12214892.6,41.9127517,-173231.86
12214892.6,42.1308725,-172103.46
12214892.6,42.3489933,-170971.86
12214892.6,42.5671141,-169837.27
12214892.6,42.7852349,-168699.87
12214892.6,43.0033557,-167559.87
12214892.6,43.2214765,-166417.47
12214892.6,43.4395973,-165272.89
12214892.6,43.6577181,-164126.32
12214892.6,43.8758389,-162977.97
12214892.6,44.0939597,-161828.06
12214892.6,44.3120805,-160676.81
12214892.6,44.5302013,-159524.41
12214892.6,44.7483221,-158371.09
12214892.6,44.9664430,-157217.06
12214892.6,45.1845638,-156062.52
12214892.6,45.4026846,-154907.70
12214892.6,45.6208054,-153752.81
12214892.6,45.8389262,-152598.04
12214892.6,46.0570470,-151443.61
12214892.6,46.2751678,-150362.96
12214892.6,46.4932886,-149389.83
12214892.6,46.7114094,-148422.63
12214892.6,46.9295302,-147461.43
12214892.6,47.1476510,-146506.33
12214892.6,47.3657718,-145557.39
12214892.6,47.5838926,-144614.71
12214892.6,47.8020134,-143678.35
12214892.6,48.0201342,-142748.39
12214892.6,48.2382550,-141824.91
12214892.6,48.4563758,-140907.98
12214892.6,48.6744966,-139997.66
12214892.6,48.8926174,-139094.02
12214892.6,49.1107383,-138197.13
12214892.6,49.3288591,-137307.03
12214892.6,49.5469799,-136423.79
12214892.6,49.7651007,-135547.46
12214892.6,49.9832215,-134678.09
12214892.6,50.2013423,-133815.72
12214892.6,50.4194631,-132960.39
12214892.6,50.6375839,-132112.15
12214892.6,50.8557047,-131271.01
12214892.6,51.0738255,-130437.02
12214892.6,51.2919463,-129610.20
12214892.6,51.5100671,-128790.57
12214892.6,51.7281879,-127978.14
12214892.6,51.9463087,-127172.93
12214892.6,52.1644295,-126374.96
12214892.6,52.3825503,-125584.22
12214892.6,52.6006711,-124800.71
12214892.6,52.8187919,-124024.45
12214892.6,53.0369128,-123255.41
12214892.6,53.2550336,-122493.60
12214892.6,53.4731544,-121739.00
12214892.6,53.6912752,-120991.59
12214892.6,53.9093960,-120251.36
12214892.6,54.1275168,-119518.28
12214892.6,54.3456376,-118792.33
12214892.6,54.5637584,-118073.49
12214892.6,54.7818792,-117361.72
12214892.6,55.0000000,-116656.99
12261869.1,-10.000000,-144931.49
12261869.1,-9.7818792,-145248.39
12261869.1,-9.5637584,-145573.63
12261869.1,-9.3456376,-145901.13
12261869.1,-9.1275168,-146237.06
12261869.1,-8.9093960,-146578.36
12261869.1,-8.6912752,-146925.04
12261869.1,-8.4731544,-147277.11
12261869.1,-8.2550336,-147634.56
12261869.1,-8.0369128,-147997.40
12261869.1,-7.8187919,-148369.01
12261869.1,-7.6006711,-148742.67
12261869.1,-7.3825503,-149125.18
12261869.1,-7.1644295,-149513.15
12261869.1,-6.9463087,-149906.59
12261869.1,-6.7281879,-150305.47
12261869.1,-6.5100671,-150709.79
12261869.1,-6.2919463,-151119.55
12261869.1,-6.0738255,-151534.71
12261869.1,-5.8557047,-151959.04
12261869.1,-5.6375839,-152388.83
12261869.1,-5.4194631,-152820.21
12261869.1,-5.2013423,-153260.81
12261869.1,-4.9832215,-153706.80
12261869.1,-4.7651007,-154158.13
12261869.1,-4.5469799,-154618.82
12261869.1,-4.3288591,-155080.79
12261869.1,-4.1107383,-155547.99
12261869.1,-3.8926174,-156024.55
12261869.1,-3.6744966,-156506.32
12261869.1,-3.4563758,-156993.25
12261869.1,-3.2382550,-157485.27
12261869.1,-3.0201342,-157982.32
12261869.1,-2.8020134,-158484.32
12261869.1,-2.5838926,-158991.20
12261869.1,-2.3657718,-159507.36
12261869.1,-2.1476510,-160023.77
12261869.1,-1.9295302,-160549.37
12261869.1,-1.7114094,-161079.55
12261869.1,-1.4932886,-161614.22
12261869.1,-1.2751678,-162153.24
12261869.1,-1.0570470,-162696.51
12261869.1,-.83892617,-163243.88
12261869.1,-.62080537,-163800.10
12261869.1,-.40268456,-164355.31
12261869.1,-.18456376,-164919.18
12261869.1,.033557047,-165481.63
12261869.1,.251677852,-166052.51
12261869.1,.469798658,-166626.66
12261869.1,.687919463,-167209.06
12261869.1,.906040268,-167789.27
12261869.1,1.12416107,-168372.20
12261869.1,1.34228188,-168962.94
12261869.1,1.56040268,-169550.77
12261869.1,1.77852349,-170146.08
12261869.1,1.99664430,-170743.38
12261869.1,2.21476510,-171342.44
12261869.1,2.43288591,-171943.05
12261869.1,2.65100671,-172544.98
12261869.1,2.86912752,-173153.54
12261869.1,3.08724832,-173757.45
12261869.1,3.30536913,-174367.58
12261869.1,3.52348993,-174978.16
12261869.1,3.74161074,-175583.27
12261869.1,3.95973154,-176193.98
12261869.1,4.17785235,-176804.41
12261869.1,4.39597315,-177420.07
12261869.1,4.61409396,-178029.23
12261869.1,4.83221477,-178637.38
12261869.1,5.05033557,-179250.10
12261869.1,5.26845638,-179861.38
12261869.1,5.48657718,-180470.98
12261869.1,5.70469799,-181072.79
12261869.1,5.92281879,-181684.21
12261869.1,6.14093960,-182287.38
12261869.1,6.35906040,-182887.96
12261869.1,6.57718121,-183485.75
12261869.1,6.79530201,-184086.46
12261869.1,7.01342282,-184683.99
12261869.1,7.23154362,-185272.15
12261869.1,7.44966443,-185862.69
12261869.1,7.66778523,-186449.46
12261869.1,7.88590604,-187032.29
12261869.1,8.10402685,-187616.98
12261869.1,8.32214765,-188191.42
12261869.1,8.54026846,-188767.40
12261869.1,8.75838926,-189332.82
12261869.1,8.97651007,-189899.51
12261869.1,9.19463087,-190461.35
12261869.1,9.41275168,-191018.21
12261869.1,9.63087248,-191569.98
12261869.1,9.84899329,-192116.55
12261869.1,10.0671141,-192657.82
12261869.1,10.2852349,-193199.65
12261869.1,10.5033557,-193730.04
12261869.1,10.7214765,-194260.82
12261869.1,10.9395973,-194785.95
12261869.1,11.1577181,-195299.47
12261869.1,11.3758389,-195813.15
12261869.1,11.5939597,-196321.02
12261869.1,11.8120805,-196828.94
12261869.1,12.0302013,-197325.06
12261869.1,12.2483221,-197815.28
12261869.1,12.4664430,-198305.40
12261869.1,12.6845638,-198789.55
12261869.1,12.9026846,-199261.88
12261869.1,13.1208054,-199734.05
12261869.1,13.3389262,-200200.23
12261869.1,13.5570470,-200660.41
12261869.1,13.7751678,-201120.39
12261869.1,13.9932886,-201568.62
12261869.1,14.2114094,-202010.91
12261869.1,14.4295302,-202453.00
12261869.1,14.6476510,-202883.47
12261869.1,14.8657718,-203313.78
12261869.1,15.0838926,-203738.25
12261869.1,15.3020134,-204156.92
12261869.1,15.5201342,-204569.84
12261869.1,15.7382550,-204977.06
12261869.1,15.9563758,-205378.63
12261869.1,16.1744966,-205774.62
12261869.1,16.3926174,-206170.68
12261869.1,16.6107383,-206555.68
12261869.1,16.8288591,-206940.87
12261869.1,17.0469799,-207320.72
12261869.1,17.2651007,-207689.76
12261869.1,17.4832215,-208059.20
12261869.1,17.7013423,-208423.56
12261869.1,17.9194631,-208782.93
12261869.1,18.1375839,-209137.40
12261869.1,18.3557047,-209487.08
12261869.1,18.5738255,-209832.07
12261869.1,18.7919463,-210177.98
12261869.1,19.0100671,-210513.93
12261869.1,19.2281879,-210845.53
12261869.1,19.4463087,-211178.40
12261869.1,19.6644295,-211501.71
12261869.1,19.8825503,-211826.55
12261869.1,20.1006711,-212147.58
12261869.1,20.3187919,-212459.53
12261869.1,20.5369128,-212773.46
12261869.1,20.7550336,-213084.09
12261869.1,20.9731544,-213386.17
12261869.1,21.1912752,-213690.78
12261869.1,21.4093960,-213992.69
12261869.1,21.6275168,-214292.12
12261869.1,21.8456376,-214589.31
12261869.1,22.0637584,-214879.06
12261869.1,22.2818792,-215172.57
12261869.1,22.5000000,-215464.68
12261869.1,22.7181208,-215755.70
12261869.1,22.9362416,-216040.49
12261869.1,23.1543624,-216330.43
12261869.1,23.3724832,-216614.88
12261869.1,23.5906040,-216905.41
12261869.1,23.8087248,-217191.38
12261869.1,24.0268456,-217484.55
12261869.1,24.2449664,-217774.28
12261869.1,24.4630872,-218066.89
12261869.1,24.6812081,-218357.42
12261869.1,24.8993289,-218658.23
12261869.1,25.1174497,-218958.76
12261869.1,25.3355705,-219265.96
12261869.1,25.5536913,-219581.19
12261869.1,25.7718121,-219899.96
12261869.1,25.9899329,-220230.10
12261869.1,26.2080537,-220567.59
12261869.1,26.4261745,-220921.27
12261869.1,26.6442953,-221287.97
12261869.1,26.8624161,-221678.33
12261869.1,27.0805369,-222083.90
12261869.1,27.2986577,-222517.93
12261869.1,27.5167785,-222989.62
12261869.1,27.7348993,-223496.03
12261869.1,27.9530201,-224072.01
12261869.1,28.1711409,-224722.64
12261869.1,28.3892617,-225491.24
12261869.1,28.6073826,-226446.90
12261869.1,28.8255034,-227845.68
12261869.1,29.0436242,-228930.64
12261869.1,29.2617450,-228256.55
12261869.1,29.4798658,-227578.97
12261869.1,29.6979866,-226897.85
12261869.1,29.9161074,-226213.15
12261869.1,30.1342282,-225524.83
12261869.1,30.3523490,-224832.86
12261869.1,30.5704698,-224137.19
12261869.1,30.7885906,-223437.79
12261869.1,31.0067114,-222722.35
12261869.1,31.2248322,-221919.08
12261869.1,31.4429530,-221107.71
12261869.1,31.6610738,-220288.29
12261869.1,31.8791946,-219460.83
12261869.1,32.0973154,-218625.39
12261869.1,32.3154362,-217782.00
12261869.1,32.5335570,-216930.69
12261869.1,32.7516779,-216071.51
12261869.1,32.9697987,-215204.50
12261869.1,33.1879195,-214329.71
12261869.1,33.4060403,-213447.18
12261869.1,33.6241611,-212556.96
12261869.1,33.8422819,-211659.10
12261869.1,34.0604027,-210753.65
12261869.1,34.2785235,-209840.67
12261869.1,34.4966443,-208920.20
12261869.1,34.7147651,-207992.32
12261869.1,34.9328859,-207057.08
12261869.1,35.1510067,-206114.55
12261869.1,35.3691275,-205164.78
12261869.1,35.5872483,-204207.86
12261869.1,35.8053691,-203243.85
12261869.1,36.0234899,-202272.82
12261869.1,36.2416107,-201294.85
12261869.1,36.4597315,-200310.03
12261869.1,36.6778523,-199318.43
12261869.1,36.8959732,-198320.15
12261869.1,37.1140940,-197315.27
12261869.1,37.3322148,-196303.89
12261869.1,37.5503356,-195286.10
12261869.1,37.7684564,-194262.01
12261869.1,37.9865772,-193231.72
12261869.1,38.2046980,-192195.33
12261869.1,38.4228188,-191152.97
12261869.1,38.6409396,-190104.75
12261869.1,38.8590604,-189050.78
12261869.1,39.0771812,-187991.20
12261869.1,39.2953020,-186926.13
12261869.1,39.5134228,-185855.70
12261869.1,39.7315436,-184780.05
12261869.1,39.9496644,-183699.33
12261869.1,40.1677852,-182613.67
12261869.1,40.3859060,-181523.24
12261869.1,40.6040268,-180428.17
12261869.1,40.8221477,-179328.64
12261869.1,41.0402685,-178224.80
12261869.1,41.2583893,-177116.82
12261869.1,41.4765101,-176004.87
12261869.1,41.6946309,-174889.13
12261869.1,41.9127517,-173769.76
12261869.1,42.1308725,-172646.97
12261869.1,42.3489933,-171520.92
12261869.1,42.5671141,-170391.81
12261869.1,42.7852349,-169259.84
12261869.1,43.0033557,-168125.18
12261869.1,43.2214765,-166988.05
12261869.1,43.4395973,-165848.64
12261869.1,43.6577181,-164707.16
12261869.1,43.8758389,-163563.80
12261869.1,44.0939597,-162418.76
12261869.1,44.3120805,-161272.27
12261869.1,44.5302013,-160124.52
12261869.1,44.7483221,-158975.72
12261869.1,44.9664430,-157826.07
12261869.1,45.1845638,-156675.79
12261869.1,45.4026846,-155525.07
12261869.1,45.6208054,-154374.14
12261869.1,45.8389262,-153223.18
12261869.1,46.0570470,-152072.40
12261869.1,46.2751678,-150995.57
12261869.1,46.4932886,-150026.59
12261869.1,46.7114094,-149063.42
12261869.1,46.9295302,-148106.12
12261869.1,47.1476510,-147154.79
12261869.1,47.3657718,-146209.49
12261869.1,47.5838926,-145270.31
12261869.1,47.8020134,-144337.32
12261869.1,48.0201342,-143410.59
12261869.1,48.2382550,-142490.19
12261869.1,48.4563758,-141576.20
12261869.1,48.6744966,-140668.67
12261869.1,48.8926174,-139767.68
12261869.1,49.1107383,-138873.29
12261869.1,49.3288591,-137985.55
12261869.1,49.5469799,-137104.52
12261869.1,49.7651007,-136230.25
12261869.1,49.9832215,-135362.79
12261869.1,50.2013423,-134502.19
12261869.1,50.4194631,-133648.50
12261869.1,50.6375839,-132801.74
12261869.1,50.8557047,-131961.95
12261869.1,51.0738255,-131129.17
12261869.1,51.2919463,-130303.42
12261869.1,51.5100671,-129484.72
12261869.1,51.7281879,-128673.10
12261869.1,51.9463087,-127868.58
12261869.1,52.1644295,-127071.16
12261869.1,52.3825503,-126280.85
12261869.1,52.6006711,-125497.66
12261869.1,52.8187919,-124721.59
12261869.1,53.0369128,-123952.64
12261869.1,53.2550336,-123190.81
12261869.1,53.4731544,-122436.08
12261869.1,53.6912752,-121688.44
12261869.1,53.9093960,-120947.88
12261869.1,54.1275168,-120214.38
12261869.1,54.3456376,-119487.93
12261869.1,54.5637584,-118768.48
12261869.1,54.7818792,-118056.03
12261869.1,55.0000000,-117350.54
12308845.6,-10.000000,-145358.56
12308845.6,-9.7818792,-145678.46
12308845.6,-9.5637584,-146006.72
12308845.6,-9.3456376,-146337.23
12308845.6,-9.1275168,-146676.20
12308845.6,-8.9093960,-147020.55
12308845.6,-8.6912752,-147370.28
12308845.6,-8.4731544,-147725.39
12308845.6,-8.2550336,-148085.90
12308845.6,-8.0369128,-148451.80
12308845.6,-7.8187919,-148826.48
12308845.6,-7.6006711,-149203.19
12308845.6,-7.3825503,-149588.76
12308845.6,-7.1644295,-149979.79
12308845.6,-6.9463087,-150376.27
12308845.6,-6.7281879,-150778.19
12308845.6,-6.5100671,-151185.54
12308845.6,-6.2919463,-151598.31
12308845.6,-6.0738255,-152016.47
12308845.6,-5.8557047,-152443.79
12308845.6,-5.6375839,-152876.55
12308845.6,-5.4194631,-153310.86
12308845.6,-5.2013423,-153754.38
12308845.6,-4.9832215,-154203.26
12308845.6,-4.7651007,-154657.45
12308845.6,-4.5469799,-155120.97
12308845.6,-4.3288591,-155585.73
12308845.6,-4.1107383,-156055.67
12308845.6,-3.8926174,-156534.93
12308845.6,-3.6744966,-157019.36
12308845.6,-3.4563758,-157508.89
12308845.6,-3.2382550,-158003.46
12308845.6,-3.0201342,-158503.00
12308845.6,-2.8020134,-159007.43
12308845.6,-2.5838926,-159516.66
12308845.6,-2.3657718,-160035.12
12308845.6,-2.1476510,-160553.73
12308845.6,-1.9295302,-161081.47
12308845.6,-1.7114094,-161613.71
12308845.6,-1.4932886,-162150.34
12308845.6,-1.2751678,-162691.24
12308845.6,-1.0570470,-163236.28
12308845.6,-.83892617,-163785.33
12308845.6,-.62080537,-164343.13
12308845.6,-.40268456,-164899.81
12308845.6,-.18456376,-165465.03
12308845.6,.033557047,-166028.72
12308845.6,.251677852,-166600.73
12308845.6,.469798658,-167175.88
12308845.6,.687919463,-167759.16
12308845.6,.906040268,-168340.12
12308845.6,1.12416107,-168923.67
12308845.6,1.34228188,-169514.89
12308845.6,1.56040268,-170103.07
12308845.6,1.77852349,-170698.59
12308845.6,1.99664430,-171295.96
12308845.6,2.21476510,-171894.95
12308845.6,2.43288591,-172495.35
12308845.6,2.65100671,-173096.92
12308845.6,2.86912752,-173704.98
12308845.6,3.08724832,-174308.25
12308845.6,3.30536913,-174917.60
12308845.6,3.52348993,-175527.25
12308845.6,3.74161074,-176131.30
12308845.6,3.95973154,-176740.81
12308845.6,4.17785235,-177349.89
12308845.6,4.39597315,-177964.05
12308845.6,4.61409396,-178571.61
12308845.6,4.83221477,-179178.02
12308845.6,5.05033557,-179788.87
12308845.6,5.26845638,-180398.14
12308845.6,5.48657718,-181005.62
12308845.6,5.70469799,-181605.22
12308845.6,5.92281879,-182214.27
12308845.6,6.14093960,-182815.00
12308845.6,6.35906040,-183413.04
12308845.6,6.57718121,-184008.18
12308845.6,6.79530201,-184606.14
12308845.6,7.01342282,-185200.82
12308845.6,7.23154362,-185786.09
12308845.6,7.44966443,-186373.64
12308845.6,7.66778523,-186957.34
12308845.6,7.88590604,-187537.04
12308845.6,8.10402685,-188118.52
12308845.6,8.32214765,-188689.71
12308845.6,8.54026846,-189262.38
12308845.6,8.75838926,-189824.48
12308845.6,8.97651007,-190387.77
12308845.6,9.19463087,-190946.18
12308845.6,9.41275168,-191499.59
12308845.6,9.63087248,-192047.88
12308845.6,9.84899329,-192590.96
12308845.6,10.0671141,-193128.72
12308845.6,10.2852349,-193667.00
12308845.6,10.5033557,-194193.87
12308845.6,10.7214765,-194721.09
12308845.6,10.9395973,-195242.68
12308845.6,11.1577181,-195752.68
12308845.6,11.3758389,-196262.83
12308845.6,11.5939597,-196767.19
12308845.6,11.8120805,-197271.56
12308845.6,12.0302013,-197764.21
12308845.6,12.2483221,-198250.96
12308845.6,12.4664430,-198737.61
12308845.6,12.6845638,-199218.32
12308845.6,12.9026846,-199687.27
12308845.6,13.1208054,-200156.06
12308845.6,13.3389262,-200618.89
12308845.6,13.5570470,-201075.77
12308845.6,13.7751678,-201532.43
12308845.6,13.9932886,-201977.42
12308845.6,14.2114094,-202416.51
12308845.6,14.4295302,-202855.42
12308845.6,14.6476510,-203282.77
12308845.6,14.8657718,-203709.97
12308845.6,15.0838926,-204131.38
12308845.6,15.3020134,-204547.03
12308845.6,15.5201342,-204956.97
12308845.6,15.7382550,-205361.26
12308845.6,15.9563758,-205759.95
12308845.6,16.1744966,-206153.09
12308845.6,16.3926174,-206546.33
12308845.6,16.6107383,-206928.58
12308845.6,16.8288591,-207311.03
12308845.6,17.0469799,-207688.19
12308845.6,17.2651007,-208054.63
12308845.6,17.4832215,-208421.47
12308845.6,17.7013423,-208783.27
12308845.6,17.9194631,-209140.13
12308845.6,18.1375839,-209492.13
12308845.6,18.3557047,-209839.39
12308845.6,18.5738255,-210182.00
12308845.6,18.7919463,-210525.53
12308845.6,19.0100671,-210859.19
12308845.6,19.2281879,-211188.54
12308845.6,19.4463087,-211519.15
12308845.6,19.6644295,-211840.29
12308845.6,19.8825503,-212162.96
12308845.6,20.1006711,-212481.86
12308845.6,20.3187919,-212791.75
12308845.6,20.5369128,-213103.61
12308845.6,20.7550336,-213412.22
12308845.6,20.9731544,-213712.33
12308845.6,21.1912752,-214014.98
12308845.6,21.4093960,-214314.96
12308845.6,21.6275168,-214612.49
12308845.6,21.8456376,-214907.81
12308845.6,22.0637584,-215195.74
12308845.6,22.2818792,-215487.42
12308845.6,22.5000000,-215777.72
12308845.6,22.7181208,-216066.97
12308845.6,22.9362416,-216350.02
12308845.6,23.1543624,-216638.21
12308845.6,23.3724832,-216920.97
12308845.6,23.5906040,-217209.77
12308845.6,23.8087248,-217494.06
12308845.6,24.0268456,-217785.51
12308845.6,24.2449664,-218073.57
12308845.6,24.4630872,-218364.51
12308845.6,24.6812081,-218653.38
12308845.6,24.8993289,-218952.49
12308845.6,25.1174497,-219251.35
12308845.6,25.3355705,-219556.84
12308845.6,25.5536913,-219870.33
12308845.6,25.7718121,-220187.37
12308845.6,25.9899329,-220515.73
12308845.6,26.2080537,-220851.40
12308845.6,26.4261745,-221203.20
12308845.6,26.6442953,-221567.97
12308845.6,26.8624161,-221956.29
12308845.6,27.0805369,-222359.76
12308845.6,27.2986577,-222791.55
12308845.6,27.5167785,-223260.83
12308845.6,27.7348993,-223764.67
12308845.6,27.9530201,-224337.75
12308845.6,28.1711409,-224985.12
12308845.6,28.3892617,-225749.91
12308845.6,28.6073826,-226700.88
12308845.6,28.8255034,-228092.87
12308845.6,29.0436242,-229172.74
12308845.6,29.2617450,-228502.12
12308845.6,29.4798658,-227828.07
12308845.6,29.6979866,-227150.54
12308845.6,29.9161074,-226469.50
12308845.6,30.1342282,-225784.90
12308845.6,30.3523490,-225096.71
12308845.6,30.5704698,-224404.88
12308845.6,30.7885906,-223709.39
12308845.6,31.0067114,-222997.91
12308845.6,31.2248322,-222198.52
12308845.6,31.4429530,-221391.09
12308845.6,31.6610738,-220575.66
12308845.6,31.8791946,-219752.25
12308845.6,32.0973154,-218920.91
12308845.6,32.3154362,-218081.68
12308845.6,32.5335570,-217234.59
12308845.6,32.7516779,-216379.68
12308845.6,32.9697987,-215517.00
12308845.6,33.1879195,-214646.60
12308845.6,33.4060403,-213768.51
12308845.6,33.6241611,-212882.79
12308845.6,33.8422819,-211989.49
12308845.6,34.0604027,-211088.65
12308845.6,34.2785235,-210180.34
12308845.6,34.4966443,-209264.61
12308845.6,34.7147651,-208341.51
12308845.6,34.9328859,-207411.11
12308845.6,35.1510067,-206473.47
12308845.6,35.3691275,-205528.66
12308845.6,35.5872483,-204576.74
12308845.6,35.8053691,-203617.78
12308845.6,36.0234899,-202651.86
12308845.6,36.2416107,-201679.05
12308845.6,36.4597315,-200699.44
12308845.6,36.6778523,-199713.10
12308845.6,36.8959732,-198720.12
12308845.6,37.1140940,-197720.59
12308845.6,37.3322148,-196714.60
12308845.6,37.5503356,-195702.25
12308845.6,37.7684564,-194683.63
12308845.6,37.9865772,-193658.84
12308845.6,38.2046980,-192628.00
12308845.6,38.4228188,-191591.22
12308845.6,38.6409396,-190548.59
12308845.6,38.8590604,-189500.25
12308845.6,39.0771812,-188446.32
12308845.6,39.2953020,-187386.92
12308845.6,39.5134228,-186322.17
12308845.6,39.7315436,-185252.22
12308845.6,39.9496644,-184177.19
12308845.6,40.1677852,-183097.24
12308845.6,40.3859060,-182012.50
12308845.6,40.6040268,-180923.13
12308845.6,40.8221477,-179829.28
12308845.6,41.0402685,-178731.10
12308845.6,41.2583893,-177628.76
12308845.6,41.4765101,-176522.43
12308845.6,41.6946309,-175412.26
12308845.6,41.9127517,-174298.44
12308845.6,42.1308725,-173181.14
12308845.6,42.3489933,-172060.54
12308845.6,42.5671141,-170936.83
12308845.6,42.7852349,-169810.18
12308845.6,43.0033557,-168680.78
12308845.6,43.2214765,-167548.84
12308845.6,43.4395973,-166414.53
12308845.6,43.6577181,-165278.05
12308845.6,43.8758389,-164139.61
12308845.6,44.0939597,-162999.40
12308845.6,44.3120805,-161857.62
12308845.6,44.5302013,-160714.47
12308845.6,44.7483221,-159570.15
12308845.6,44.9664430,-158424.87
12308845.6,45.1845638,-157278.82
12308845.6,45.4026846,-156132.20
12308845.6,45.6208054,-154985.22
12308845.6,45.8389262,-153838.07
12308845.6,46.0570470,-152690.96
12308845.6,46.2751678,-151617.96
12308845.6,46.4932886,-150653.15
12308845.6,46.7114094,-149694.03
12308845.6,46.9295302,-148740.67
12308845.6,47.1476510,-147793.15
12308845.6,47.3657718,-146851.55
12308845.6,47.5838926,-145915.92
12308845.6,47.8020134,-144986.36
12308845.6,48.0201342,-144062.92
12308845.6,48.2382550,-143145.69
12308845.6,48.4563758,-142234.72
12308845.6,48.6744966,-141330.08
12308845.6,48.8926174,-140431.83
12308845.6,49.1107383,-139540.04
12308845.6,49.3288591,-138654.76
12308845.6,49.5469799,-137776.05
12308845.6,49.7651007,-136903.97
12308845.6,49.9832215,-136038.55
12308845.6,50.2013423,-135179.85
12308845.6,50.4194631,-134327.91
12308845.6,50.6375839,-133482.77
12308845.6,50.8557047,-132644.47
12308845.6,51.0738255,-131813.04
12308845.6,51.2919463,-130988.50
12308845.6,51.5100671,-130170.90
12308845.6,51.7281879,-129360.23
12308845.6,51.9463087,-128556.54
12308845.6,52.1644295,-127759.82
12308845.6,52.3825503,-126970.10
12308845.6,52.6006711,-126187.38
12308845.6,52.8187919,-125411.66
12308845.6,53.0369128,-124642.95
12308845.6,53.2550336,-123881.25
12308845.6,53.4731544,-123126.54
12308845.6,53.6912752,-122378.83
12308845.6,53.9093960,-121638.10
12308845.6,54.1275168,-120904.33
12308845.6,54.3456376,-120177.51
12308845.6,54.5637584,-119457.61
12308845.6,54.7818792,-118744.63
12308845.6,55.0000000,-118038.52
12355822.1,-10.000000,-145784.12
12355822.1,-9.7818792,-146106.98
12355822.1,-9.5637584,-146438.23
12355822.1,-9.3456376,-146771.72
12355822.1,-9.1275168,-147113.68
12355822.1,-8.9093960,-147461.03
12355822.1,-8.6912752,-147813.77
12355822.1,-8.4731544,-148171.89
12355822.1,-8.2550336,-148535.41
12355822.1,-8.0369128,-148904.31
12355822.1,-7.8187919,-149282.01
12355822.1,-7.6006711,-149661.73
12355822.1,-7.3825503,-150050.31
12355822.1,-7.1644295,-150444.34
12355822.1,-6.9463087,-150843.81
12355822.1,-6.7281879,-151248.72
12355822.1,-6.5100671,-151659.04
12355822.1,-6.2919463,-152074.76
12355822.1,-6.0738255,-152495.85
12355822.1,-5.8557047,-152926.10
12355822.1,-5.6375839,-153361.76
12355822.1,-5.4194631,-153798.94
12355822.1,-5.2013423,-154245.30
12355822.1,-4.9832215,-154697.00
12355822.1,-4.7651007,-155153.97
12355822.1,-4.5469799,-155620.25
12355822.1,-4.3288591,-156087.71
12355822.1,-4.1107383,-156560.31
12355822.1,-3.8926174,-157042.19
12355822.1,-3.6744966,-157529.19
12355822.1,-3.4563758,-158021.24
12355822.1,-3.2382550,-158518.28
12355822.1,-3.0201342,-159020.21
12355822.1,-2.8020134,-159526.97
12355822.1,-2.5838926,-160038.46
12355822.1,-2.3657718,-160559.11
12355822.1,-2.1476510,-161079.83
12355822.1,-1.9295302,-161609.61
12355822.1,-1.7114094,-162143.80
12355822.1,-1.4932886,-162682.29
12355822.1,-1.2751678,-163224.95
12355822.1,-1.0570470,-163771.66
12355822.1,-.83892617,-164322.28
12355822.1,-.62080537,-164881.55
12355822.1,-.40268456,-165439.58
12355822.1,-.18456376,-166006.05
12355822.1,.033557047,-166570.87
12355822.1,.251677852,-167143.88
12355822.1,.469798658,-167719.93
12355822.1,.687919463,-168303.97
12355822.1,.906040268,-168885.57
12355822.1,1.12416107,-169469.62
12355822.1,1.34228188,-170061.22
12355822.1,1.56040268,-170649.64
12355822.1,1.77852349,-171245.26
12355822.1,1.99664430,-171842.59
12355822.1,2.21476510,-172441.41
12355822.1,2.43288591,-173041.49
12355822.1,2.65100671,-173642.62
12355822.1,2.86912752,-174250.07
12355822.1,3.08724832,-174852.61
12355822.1,3.30536913,-175461.08
12355822.1,3.52348993,-176069.71
12355822.1,3.74161074,-176672.63
12355822.1,3.95973154,-177280.84
12355822.1,4.17785235,-177888.51
12355822.1,4.39597315,-178501.11
12355822.1,4.61409396,-179106.99
12355822.1,4.83221477,-179711.60
12355822.1,5.05033557,-180320.51
12355822.1,5.26845638,-180927.73
12355822.1,5.48657718,-181533.05
12355822.1,5.70469799,-182130.39
12355822.1,5.92281879,-182737.04
12355822.1,6.14093960,-183335.28
12355822.1,6.35906040,-183930.75
12355822.1,6.57718121,-184523.23
12355822.1,6.79530201,-185118.41
12355822.1,7.01342282,-185710.24
12355822.1,7.23154362,-186292.61
12355822.1,7.44966443,-186877.15
12355822.1,7.66778523,-187457.80
12355822.1,7.88590604,-188034.37
12355822.1,8.10402685,-188612.64
12355822.1,8.32214765,-189180.61
12355822.1,8.54026846,-189749.98
12355822.1,8.75838926,-190308.78
12355822.1,8.97651007,-190868.70
12355822.1,9.19463087,-191423.71
12355822.1,9.41275168,-191973.69
12355822.1,9.63087248,-192518.54
12355822.1,9.84899329,-193058.16
12355822.1,10.0671141,-193592.46
12355822.1,10.2852349,-194127.23
12355822.1,10.5033557,-194650.63
12355822.1,10.7214765,-195174.35
12355822.1,10.9395973,-195692.43
12355822.1,11.1577181,-196198.98
12355822.1,11.3758389,-196705.65
12355822.1,11.5939597,-197206.54
12355822.1,11.8120805,-197707.43
12355822.1,12.0302013,-198196.65
12355822.1,12.2483221,-198680.00
12355822.1,12.4664430,-199163.24
12355822.1,12.6845638,-199640.56
12355822.1,12.9026846,-200106.20
